,raceId,start_position,finish_position,laps,fast_lap_rank,statusId,season,round,gp,driver,driver_nationality,points_driver_season,driver_season_wins,constructor,constructor_season_points,constructor_season_position,constructor_season_wins,qualify_position,status,age,overtakes
19709,1033,15,19,65,19.0,15,2020,3,Hungarian Grand Prix,latifi,Canadian,0.0,0,Williams,0.0,10,0,15.0,+5 Laps,25.0,-4
19710,111,17,15,57,0.0,15,2003,4,San Marino Grand Prix,fisichella,Italian,10.0,1,Jordan,10.0,5,1,17.0,+5 Laps,30.0,2
19711,216,2,11,40,0.0,15,1997,10,German Grand Prix,fisichella,Italian,8.0,0,Jordan,17.0,6,0,2.0,+5 Laps,25.0,-9
19712,147,15,10,73,0.0,15,2001,7,Monaco Grand Prix,raikkonen,Finnish,4.0,0,Sauber,12.0,6,0,0.0,+5 Laps,22.0,5
19713,195,12,16,60,0.0,15,1998,5,Spanish Grand Prix,panis,French,0.0,0,Prost,0.0,9,0,0.0,+5 Laps,32.0,-4
19714,542,22,12,65,0.0,15,1978,16,Canadian Grand Prix,jabouille,French,3.0,0,Renault,3.0,12,0,0.0,+5 Laps,36.0,10
19715,154,22,13,31,0.0,15,2001,14,Belgian Grand Prix,marques,Brazilian,0.0,0,Minardi,0.0,11,0,0.0,+5 Laps,25.0,9
19716,208,18,18,67,0.0,15,1997,2,Brazilian Grand Prix,katayama,Japanese,0.0,0,Minardi,0.0,8,0,18.0,+5 Laps,34.0,0
19717,76,14,14,73,16.0,15,2005,6,Monaco Grand Prix,albers,Dutch,0.0,0,Minardi,0.0,9,0,14.0,+5 Laps,26.0,0
19718,92,17,17,52,20.0,15,2004,3,Bahrain Grand Prix,bruni,Italian,0.0,0,Minardi,0.0,10,0,18.0,+5 Laps,23.0,0
19719,102,18,15,65,20.0,15,2004,13,Hungarian Grand Prix,baumgartner,Hungarian,1.0,0,Minardi,1.0,10,0,18.0,+5 Laps,24.0,3
19720,119,20,12,62,0.0,15,2003,12,German Grand Prix,kiesa,Danish,0.0,0,Minardi,0.0,10,0,20.0,+5 Laps,25.0,8
19721,203,21,8,39,0.0,15,1998,13,Belgian Grand Prix,nakano,Japanese,0.0,0,Minardi,0.0,10,0,21.0,+5 Laps,27.0,13
19722,238,19,16,65,0.0,15,1996,15,Portuguese Grand Prix,lamy,Portuguese,0.0,0,Minardi,0.0,10,0,0.0,+5 Laps,25.0,3
19723,238,20,15,65,0.0,15,1996,15,Portuguese Grand Prix,lavaggi,Italian,0.0,0,Minardi,0.0,10,0,0.0,+5 Laps,39.0,5
19724,432,24,12,38,0.0,15,1985,13,Belgian Grand Prix,martini,Italian,0.0,0,Minardi,0.0,13,0,0.0,+5 Laps,24.0,12
19725,398,18,16,45,0.0,15,1987,11,Italian Grand Prix,nannini,Italian,0.0,0,Minardi,0.0,14,0,0.0,+5 Laps,28.0,2
19726,376,21,13,64,0.0,15,1988,5,Canadian Grand Prix,sala,Spanish,0.0,0,Minardi,0.0,15,0,0.0,+5 Laps,30.0,8
19727,421,11,8,62,0.0,15,1985,2,Portuguese Grand Prix,johansson,Swedish,0.0,0,Ferrari,15.0,2,0,0.0,+5 Laps,29.0,3
19728,535,8,18,49,0.0,15,1978,9,French Grand Prix,reutemann,Argentine,22.0,2,Ferrari,22.0,4,2,0.0,+5 Laps,36.0,-10
19729,618,20,15,75,0.0,15,1973,14,Canadian Grand Prix,merzario,Italian,6.0,0,Ferrari,12.0,5,0,0.0,+5 Laps,31.0,5
19730,671,1,6,85,0.0,15,1968,5,Dutch Grand Prix,amon,New Zealander,4.0,0,Ferrari,10.0,5,0,0.0,+5 Laps,125.0,-5
19731,672,5,10,55,0.0,15,1968,6,French Grand Prix,amon,New Zealander,4.0,0,Ferrari,19.0,3,1,0.0,+5 Laps,125.0,-5
19732,762,10,9,57,0.0,15,1959,7,Portuguese Grand Prix,brooks,British,23.0,2,Ferrari,28.0,2,2,0.0,+5 Laps,128.0,1
19733,735,15,11,81,0.0,15,1962,7,Italian Grand Prix,phil_hill,American,14.0,0,Ferrari,18.0,5,0,0.0,+5 Laps,136.0,4
19734,339,18,17,51,20.0,15,2010,3,Malaysian Grand Prix,trulli,Italian,0.0,0,Lotus,0.0,10,0,18.0,+5 Laps,36.0,1
19735,857,19,19,55,19.0,15,2011,17,Indian Grand Prix,trulli,Italian,0.0,0,Lotus,0.0,10,0,20.0,+5 Laps,37.0,0
19736,445,17,12,66,0.0,15,1984,10,British Grand Prix,patrese,Italian,3.0,0,Alfa Romeo,6.0,8,0,0.0,+5 Laps,30.0,5
19737,519,17,17,75,0.0,15,1979,8,French Grand Prix,giacomelli,Italian,0.0,0,Alfa Romeo,0.0,15,0,0.0,+5 Laps,26.0,0
19738,344,23,19,65,22.0,15,2010,8,Canadian Grand Prix,grassi,Brazilian,0.0,0,Virgin,0.0,12,0,23.0,+5 Laps,26.0,4
19739,851,24,19,65,20.0,15,2011,11,Hungarian Grand Prix,ambrosio,Belgian,0.0,0,Virgin,0.0,12,0,24.0,+5 Laps,26.0,5
19740,860,21,15,53,20.0,15,2012,1,Australian Grand Prix,pic,French,0.0,0,Marussia,0.0,10,0,22.0,+5 Laps,22.0,6
19741,65,19,13,65,15.0,15,2006,13,Hungarian Grand Prix,sato,Japanese,0.0,0,Super Aguri,0.0,11,0,20.0,+5 Laps,29.0,6
19742,124,20,8,53,0.0,15,2002,1,Australian Grand Prix,rosa,Spanish,0.0,0,Jaguar,3.0,4,0,0.0,+5 Laps,31.0,12
19743,667,6,8,75,0.0,15,1968,1,South African Grand Prix,surtees,British,0.0,0,Honda,0.0,7,0,0.0,+5 Laps,134.0,-2
19744,698,13,8,60,0.0,15,1966,9,Mexican Grand Prix,bucknum,American,0.0,0,Honda,3.0,8,0,0.0,+5 Laps,131.0,5
19745,404,12,10,56,0.0,15,1986,1,Brazilian Grand Prix,fabi,Italian,0.0,0,Benetton,1.0,5,0,0.0,+5 Laps,31.0,2
19746,419,13,10,77,0.0,15,1986,16,Australian Grand Prix,fabi,Italian,2.0,0,Benetton,19.0,6,1,0.0,+5 Laps,32.0,3
19747,752,21,11,72,0.0,15,1960,7,British Grand Prix,trintignant,French,0.0,0,Aston Martin,0.0,6,0,0.0,+5 Laps,143.0,10
19748,844,20,22,53,22.0,15,2011,4,Turkish Grand Prix,liuzzi,Italian,0.0,0,HRT,0.0,12,0,21.0,+5 Laps,31.0,-2
19749,845,22,21,61,23.0,15,2011,5,Spanish Grand Prix,karthikeyan,Indian,0.0,0,HRT,0.0,12,0,22.0,+5 Laps,34.0,1
19750,851,21,20,65,21.0,15,2011,11,Hungarian Grand Prix,liuzzi,Italian,0.0,0,HRT,0.0,11,0,22.0,+5 Laps,31.0,1
19751,338,22,14,53,16.0,15,2010,2,Australian Grand Prix,chandhok,Indian,0.0,0,HRT,0.0,11,0,24.0,+5 Laps,26.0,8
19752,519,22,15,75,0.0,15,1979,8,French Grand Prix,mass,German,1.0,0,Arrows,3.0,8,0,0.0,+5 Laps,32.0,7
19753,437,26,12,70,0.0,15,1984,2,South African Grand Prix,boutsen,Belgian,1.0,0,Arrows,1.0,7,0,0.0,+5 Laps,27.0,14
19754,462,19,13,48,0.0,15,1983,11,Austrian Grand Prix,boutsen,Belgian,0.0,0,Arrows,4.0,9,0,0.0,+5 Laps,26.0,6
19755,541,22,16,54,0.0,15,1978,15,United States Grand Prix,stommelen,German,0.0,0,Arrows,8.0,10,0,0.0,+5 Laps,35.0,6
19756,258,22,9,78,0.0,15,1994,2,Pacific Grand Prix,panis,French,0.0,0,Ligier,0.0,11,0,22.0,+5 Laps,28.0,13
19757,258,18,10,78,0.0,15,1994,2,Pacific Grand Prix,bernard,French,0.0,0,Ligier,0.0,11,0,18.0,+5 Laps,30.0,8
19758,425,16,12,58,0.0,15,1985,6,Detroit Grand Prix,laffite,French,2.0,0,Ligier,5.0,7,0,0.0,+5 Laps,42.0,4
19759,415,12,10,47,0.0,15,1986,12,Austrian Grand Prix,arnoux,French,14.0,0,Ligier,28.0,4,0,0.0,+5 Laps,38.0,2
19760,477,19,16,49,0.0,15,1982,11,French Grand Prix,cheever,American,10.0,0,Ligier,11.0,7,0,0.0,+5 Laps,25.0,3
19761,263,17,10,67,0.0,15,1994,7,French Grand Prix,blundell,British,4.0,0,Tyrrell,8.0,7,0,17.0,+5 Laps,28.0,7
19762,279,22,17,64,0.0,15,1993,7,Canadian Grand Prix,katayama,Japanese,0.0,0,Tyrrell,0.0,13,0,0.0,+5 Laps,30.0,5
19763,283,22,11,72,0.0,15,1993,11,Hungarian Grand Prix,cesaris,Italian,0.0,0,Tyrrell,0.0,13,0,0.0,+5 Laps,34.0,11
19764,432,21,13,38,0.0,15,1985,13,Belgian Grand Prix,brundle,British,0.0,0,Tyrrell,4.0,9,0,0.0,+5 Laps,26.0,8
19765,467,23,16,72,0.0,15,1982,1,South African Grand Prix,borgudd,Swedish,0.0,0,Tyrrell,0.0,4,0,0.0,+5 Laps,35.0,7
19766,394,23,8,60,0.0,15,1987,7,British Grand Prix,palmer,British,2.0,0,Tyrrell,3.0,8,0,0.0,+5 Laps,31.0,15
19767,397,24,14,47,0.0,15,1987,10,Austrian Grand Prix,palmer,British,4.0,0,Tyrrell,8.0,6,0,0.0,+5 Laps,31.0,10
19768,484,24,13,57,0.0,15,1981,2,Brazilian Grand Prix,zunino,Argentine,0.0,0,Tyrrell,2.0,7,0,0.0,+5 Laps,32.0,11
19769,635,3,11,65,0.0,15,1971,4,Dutch Grand Prix,stewart,British,24.0,2,Tyrrell,24.0,2,2,0.0,+5 Laps,132.0,-8
19770,270,26,19,64,0.0,15,1994,14,European Grand Prix,schiattarella,Italian,0.0,0,Simtek,0.0,13,0,26.0,+5 Laps,27.0,7
19771,258,26,11,78,0.0,15,1994,2,Pacific Grand Prix,ratzenberger,Austrian,0.0,0,Simtek,0.0,12,0,26.0,+5 Laps,34.0,15
19772,260,19,11,73,0.0,15,1994,4,Monaco Grand Prix,lamy,Portuguese,0.0,0,Team Lotus,0.0,11,0,0.0,+5 Laps,22.0,8
19773,266,22,13,72,0.0,15,1994,10,Hungarian Grand Prix,zanardi,Italian,0.0,0,Team Lotus,0.0,12,0,22.0,+5 Laps,28.0,9
19774,424,2,16,65,0.0,15,1985,5,Canadian Grand Prix,senna,Brazilian,9.0,1,Team Lotus,31.0,2,2,0.0,+5 Laps,25.0,-14
19775,623,14,14,75,0.0,15,1972,4,Monaco Grand Prix,walker,Australian,0.0,0,Team Lotus,19.0,2,1,0.0,+5 Laps,31.0,0
19776,651,16,15,55,0.0,15,1970,9,Austrian Grand Prix,emerson_fittipaldi,Brazilian,3.0,0,Team Lotus,50.0,1,5,0.0,+5 Laps,124.0,1
19777,590,1,13,48,0.0,15,1974,1,Argentine Grand Prix,peterson,Swedish,0.0,0,Team Lotus,0.0,8,0,0.0,+5 Laps,30.0,-12
19778,760,9,9,70,0.0,15,1959,5,British Grand Prix,hill,British,0.0,0,Team Lotus,3.0,4,0,0.0,+5 Laps,131.0,0
19779,752,24,12,72,0.0,15,1960,7,British Grand Prix,piper,British,0.0,0,Team Lotus,25.0,2,1,0.0,+5 Laps,130.0,12
19780,252,22,16,66,0.0,15,1995,13,Portuguese Grand Prix,diniz,Brazilian,0.0,0,Forti,0.0,12,0,22.0,+5 Laps,25.0,6
19781,253,22,13,62,0.0,15,1995,14,European Grand Prix,diniz,Brazilian,0.0,0,Forti,0.0,12,0,22.0,+5 Laps,25.0,9
19782,254,22,16,78,0.0,15,1995,15,Pacific Grand Prix,moreno,Brazilian,0.0,0,Forti,0.0,12,0,22.0,+5 Laps,37.0,6
19783,604,21,12,54,0.0,15,1974,15,United States Grand Prix,stommelen,German,0.0,0,Lola,1.0,12,0,0.0,+5 Laps,31.0,9
19784,643,21,11,75,0.0,15,1970,1,South African Grand Prix,klerk,South African,0.0,0,Brabham,9.0,1,1,0.0,+5 Laps,135.0,10
19785,635,16,10,65,0.0,15,1971,4,Dutch Grand Prix,hill,British,0.0,0,Brabham,0.0,9,0,0.0,+5 Laps,142.0,6
19786,530,19,11,75,0.0,15,1978,4,United States Grand Prix West,jarier,French,0.0,0,ATS,0.0,11,0,0.0,+5 Laps,32.0,8
19787,316,23,16,48,0.0,15,1991,12,Italian Grand Prix,larini,Italian,0.0,0,Lambo,0.0,15,0,0.0,+5 Laps,27.0,7
19788,325,15,13,65,0.0,15,1990,5,Canadian Grand Prix,grouillard,French,0.0,0,Osella,0.0,14,0,0.0,+5 Laps,32.0,2
19789,440,25,12,74,0.0,15,1984,5,French Grand Prix,ghinzani,Italian,0.0,0,Osella,0.0,13,0,0.0,+5 Laps,32.0,13
19790,448,23,12,66,0.0,15,1984,13,Dutch Grand Prix,gartner,Austrian,0.0,0,Osella,2.0,11,0,0.0,+5 Laps,31.0,11
19791,375,21,14,62,0.0,15,1988,4,Mexican Grand Prix,tarquini,Italian,0.0,0,Coloni,0.0,15,0,0.0,+5 Laps,26.0,7
19792,381,22,13,71,0.0,15,1988,10,Hungarian Grand Prix,tarquini,Italian,0.0,0,Coloni,0.0,13,0,0.0,+5 Laps,26.0,9
19793,384,26,11,65,0.0,15,1988,13,Portuguese Grand Prix,tarquini,Italian,0.0,0,Coloni,0.0,13,0,0.0,+5 Laps,27.0,15
19794,288,24,14,74,0.0,15,1993,16,Australian Grand Prix,toshio_suzuki,Japanese,0.0,0,Larrousse,3.0,10,0,0.0,+5 Laps,38.0,10
19795,360,13,8,70,0.0,15,1989,5,United States Grand Prix,cesaris,Italian,0.0,0,Dallara,3.0,9,0,0.0,+5 Laps,30.0,5
19796,419,21,9,77,0.0,15,1986,16,Australian Grand Prix,palmer,British,0.0,0,Zakspeed,0.0,11,0,0.0,+5 Laps,30.0,12
19797,256,23,8,76,0.0,15,1995,17,Australian Grand Prix,gachot,Belgian,0.0,0,Pacific,0.0,12,0,23.0,+5 Laps,33.0,15
19798,321,16,13,67,0.0,15,1990,1,United States Grand Prix,moreno,Brazilian,0.0,0,Euro Brun,0.0,9,0,0.0,+5 Laps,32.0,3
19799,327,26,17,75,0.0,15,1990,7,French Grand Prix,dalmas,French,0.0,0,AGS,0.0,17,0,0.0,+5 Laps,29.0,9
19800,390,25,10,38,0.0,15,1987,3,Belgian Grand Prix,fabre,French,0.0,0,AGS,0.0,12,0,0.0,+5 Laps,27.0,15
19801,392,26,12,58,0.0,15,1987,5,Detroit Grand Prix,fabre,French,0.0,0,AGS,0.0,13,0,0.0,+5 Laps,27.0,14
19802,396,26,13,71,0.0,15,1987,9,Hungarian Grand Prix,fabre,French,0.0,0,AGS,0.0,13,0,0.0,+5 Laps,28.0,13
19803,295,20,14,64,0.0,15,1992,7,Canadian Grand Prix,belmondo,French,0.0,0,March,3.0,7,0,0.0,+5 Laps,29.0,6
19804,626,25,10,71,0.0,15,1972,7,British Grand Prix,stommelen,German,0.0,0,March,8.0,8,0,0.0,+5 Laps,29.0,15
19805,629,20,13,50,0.0,15,1972,10,Italian Grand Prix,lauda,Austrian,0.0,0,March,12.0,7,0,0.0,+5 Laps,24.0,7
19806,467,21,15,72,0.0,15,1982,1,South African Grand Prix,boesel,Brazilian,0.0,0,March,0.0,8,0,0.0,+5 Laps,24.0,6
19807,469,23,9,70,0.0,15,1982,3,United States Grand Prix West,boesel,Brazilian,0.0,0,March,0.0,9,0,0.0,+5 Laps,24.0,14
19808,489,22,16,75,0.0,15,1981,7,Spanish Grand Prix,daly,Irish,0.0,0,March,0.0,16,0,0.0,+5 Laps,28.0,6
19809,643,9,10,75,0.0,15,1970,1,South African Grand Prix,siffert,Swiss,0.0,0,March,4.0,3,0,0.0,+5 Laps,134.0,-1
19810,583,23,14,70,0.0,15,1975,8,Dutch Grand Prix,lombardi,Italian,0.5,0,March,1.0,10,0,0.0,+5 Laps,34.0,9
19811,549,14,14,65,0.0,15,1977,7,Belgian Grand Prix,merzario,Italian,0.0,0,March,0.0,14,0,0.0,+5 Laps,34.0,0
19812,653,4,9,85,0.0,15,1970,11,Canadian Grand Prix,cevert,French,1.0,0,March,43.0,3,1,0.0,+5 Laps,127.0,-5
19813,356,17,14,56,0.0,15,1989,1,Brazilian Grand Prix,danner,German,0.0,0,Rial,0.0,11,0,0.0,+5 Laps,31.0,3
19814,442,26,10,65,0.0,15,1984,7,Canadian Grand Prix,alliot,French,0.0,0,RAM,0.0,13,0,0.0,+5 Laps,30.0,16
19815,519,24,16,75,0.0,15,1979,8,French Grand Prix,angelis,Italian,0.0,0,Shadow,0.0,11,0,0.0,+5 Laps,21.0,8
19816,525,21,9,67,0.0,15,1979,14,Canadian Grand Prix,lammers,Dutch,0.0,0,Shadow,0.0,11,0,0.0,+5 Laps,23.0,12
19817,550,11,17,67,0.0,15,1977,8,Swedish Grand Prix,jones,Australian,3.0,0,Shadow,4.0,9,0,0.0,+5 Laps,31.0,-6
19818,572,17,19,47,0.0,15,1976,13,Italian Grand Prix,jarier,French,0.0,0,Shadow,10.0,8,0,0.0,+5 Laps,30.0,-2
19819,609,23,9,65,0.0,15,1973,5,Belgian Grand Prix,hill,British,0.0,0,Shadow,5.0,5,0,0.0,+5 Laps,44.0,14
19820,614,22,10,67,0.0,15,1973,10,Dutch Grand Prix,follmer,American,5.0,0,Shadow,5.0,8,0,0.0,+5 Laps,40.0,12
19821,462,16,12,48,0.0,15,1983,11,Austrian Grand Prix,johansson,Swedish,0.0,0,Spirit,0.0,15,0,0.0,+5 Laps,27.0,4
19822,573,23,20,75,0.0,15,1976,14,Canadian Grand Prix,edwards,British,0.0,0,Hesketh,0.0,15,0,0.0,+5 Laps,33.0,3
19823,574,21,13,54,0.0,15,1976,15,United States Grand Prix,ertl,Austrian,0.0,0,Hesketh,0.0,15,0,0.0,+5 Laps,28.0,8
19824,557,11,19,54,0.0,15,1977,15,United States Grand Prix,brambilla,Italian,5.0,0,Surtees,5.0,11,0,0.0,+5 Laps,39.0,-8
19825,635,21,8,65,0.0,15,1971,4,Dutch Grand Prix,lennep,Dutch,0.0,0,Surtees,3.0,8,0,0.0,+5 Laps,129.0,13
19826,616,15,10,49,0.0,15,1973,12,Austrian Grand Prix,hailwood,British,0.0,0,Surtees,7.0,8,0,0.0,+5 Laps,33.0,5
19827,642,13,17,54,0.0,15,1971,11,United States Grand Prix,surtees,British,3.0,0,Surtees,8.0,8,0,0.0,+5 Laps,137.0,-4
19828,618,24,14,75,0.0,15,1973,14,Canadian Grand Prix,schenken,Australian,0.0,0,Iso Marlboro,2.0,10,0,0.0,+5 Laps,30.0,10
19829,467,25,17,72,0.0,15,1982,1,South African Grand Prix,serra,Brazilian,0.0,0,Fittipaldi,0.0,10,0,0.0,+5 Laps,25.0,8
19830,525,15,8,67,0.0,15,1979,14,Canadian Grand Prix,emerson_fittipaldi,Brazilian,1.0,0,Fittipaldi,1.0,10,0,0.0,+5 Laps,33.0,7
19831,526,23,7,54,0.0,15,1979,15,United States Grand Prix,emerson_fittipaldi,Brazilian,1.0,0,Fittipaldi,1.0,12,0,0.0,+5 Laps,33.0,16
19832,547,19,14,70,0.0,15,1977,5,Spanish Grand Prix,emerson_fittipaldi,Brazilian,8.0,0,Fittipaldi,8.0,6,0,0.0,+5 Laps,31.0,5
19833,574,23,14,54,0.0,15,1976,15,United States Grand Prix,brown,Australian,0.0,0,Wolf,0.0,14,0,0.0,+5 Laps,27.0,9
19834,561,19,16,73,0.0,15,1976,2,South African Grand Prix,ickx,Belgian,0.0,0,Wolf,0.0,8,0,0.0,+5 Laps,31.0,3
19835,583,17,13,70,0.0,15,1975,8,Dutch Grand Prix,jones,Australian,0.0,0,Embassy Hill,1.0,11,0,0.0,+5 Laps,29.0,4
19836,611,15,13,75,0.0,15,1973,7,Swedish Grand Prix,lauda,Austrian,2.0,0,BRM,5.0,7,0,0.0,+5 Laps,24.0,2
19837,545,22,15,73,0.0,15,1977,3,South African Grand Prix,perkins,Australian,0.0,0,BRM,0.0,12,0,0.0,+5 Laps,27.0,7
19838,653,9,10,85,0.0,15,1970,11,Canadian Grand Prix,eaton,Canadian,0.0,0,BRM,16.0,7,1,0.0,+5 Laps,125.0,-1
19839,690,16,4,95,0.0,15,1966,1,Monaco Grand Prix,bondurant,American,3.0,0,BRM,9.0,1,1,0.0,+5 Laps,133.0,12
19840,712,16,11,52,0.0,15,1964,4,French Grand Prix,trintignant,French,0.0,0,BRM,21.0,2,1,0.0,+5 Laps,147.0,5
19841,733,8,13,70,0.0,15,1962,5,British Grand Prix,ginther,American,4.0,0,BRM,23.0,2,1,0.0,+5 Laps,132.0,-5
19842,641,16,14,59,0.0,15,1971,10,Canadian Grand Prix,gethin,British,9.0,1,BRM,30.0,3,2,0.0,+5 Laps,132.0,2
19843,641,21,15,59,0.0,15,1971,10,Canadian Grand Prix,eaton,Canadian,0.0,0,BRM,30.0,3,2,0.0,+5 Laps,126.0,6
19844,686,12,9,85,0.0,15,1967,8,Canadian Grand Prix,hobbs,British,0.0,0,BRM,13.0,6,0,0.0,+5 Laps,128.0,3
19845,671,15,7,85,0.0,15,1968,5,Dutch Grand Prix,attwood,British,6.0,0,BRM,16.0,3,0,0.0,+5 Laps,128.0,8
19846,763,15,13,67,0.0,15,1959,8,Italian Grand Prix,flockhart,British,0.0,0,BRM,18.0,3,1,0.0,+5 Laps,136.0,2
19847,636,23,13,50,0.0,15,1971,5,French Grand Prix,mazet,French,0.0,0,March-Ford,9.0,4,0,0.0,+5 Laps,128.0,10
19848,635,11,9,65,0.0,15,1971,4,Dutch Grand Prix,beltoise,French,1.0,0,Matra,6.0,5,0,0.0,+5 Laps,134.0,2
19849,693,17,10,75,0.0,15,1966,4,British Grand Prix,ligier,French,0.0,0,Cooper-Maserati,11.0,4,0,0.0,+5 Laps,136.0,7
19850,686,14,8,85,0.0,15,1967,8,Canadian Grand Prix,bonnier,Swedish,2.0,0,Cooper-Maserati,21.0,3,1,0.0,+5 Laps,138.0,6
19851,744,29,12,38,0.0,15,1961,7,Italian Grand Prix,pirocchi,Italian,0.0,0,Cooper-Maserati,0.0,6,0,0.0,+5 Laps,129.0,17
19852,738,16,7,95,0.0,15,1961,1,Monaco Grand Prix,trintignant,French,0.0,0,Cooper-Maserati,0.0,5,0,0.0,+5 Laps,144.0,9
19853,763,16,14,67,0.0,15,1959,8,Italian Grand Prix,burgess,British,0.0,0,Cooper-Maserati,0.0,6,0,0.0,+5 Laps,129.0,2
19854,718,19,13,60,0.0,15,1964,10,Mexican Grand Prix,sharp,American,0.0,0,Brabham-BRM,7.0,6,0,0.0,+5 Laps,137.0,6
19855,701,16,13,27,0.0,15,1965,3,Belgian Grand Prix,ireland,British,0.0,0,Lotus-BRM,0.0,10,0,0.0,+5 Laps,135.0,3
19856,724,21,10,10,0.0,15,1963,6,German Grand Prix,collomb,French,0.0,0,Lotus-Climax,43.0,1,4,0.0,+5 Laps,133.0,11
19857,696,20,9,63,0.0,15,1966,7,Italian Grand Prix,geki,Italian,0.0,0,Lotus-Climax,7.0,5,0,0.0,+5 Laps,129.0,11
19858,667,17,9,75,0.0,15,1968,1,South African Grand Prix,love,Rhodesian,0.0,0,Brabham-Repco,4.0,2,0,0.0,+5 Laps,143.0,8
19859,713,3,13,75,0.0,15,1964,5,British Grand Prix,gurney,American,10.0,1,Brabham-Climax,17.0,3,1,0.0,+5 Laps,134.0,-10
19860,677,10,6,103,0.0,15,1968,11,United States Grand Prix,mclaren,New Zealander,16.0,1,McLaren-Ford,43.0,3,3,0.0,+5 Laps,131.0,4
19861,728,13,9,80,0.0,15,1963,10,South African Grand Prix,love,Rhodesian,0.0,0,Cooper-Climax,25.0,5,0,0.0,+5 Laps,139.0,4
19862,738,7,6,95,0.0,15,1961,1,Monaco Grand Prix,mclaren,New Zealander,1.0,0,Cooper-Climax,1.0,4,0,0.0,+5 Laps,124.0,1
19863,749,14,7,78,0.0,15,1960,4,Dutch Grand Prix,henry_taylor,British,0.0,0,Cooper-Climax,22.0,1,2,0.0,+5 Laps,128.0,7
19864,754,15,8,45,0.0,15,1960,9,Italian Grand Prix,drogo,Italian,0.0,0,Cooper-Climax,48.0,1,6,0.0,+5 Laps,134.0,7
19865,729,13,7,75,0.0,15,1962,1,Dutch Grand Prix,bonnier,Swedish,0.0,0,Porsche,1.0,5,0,0.0,+5 Laps,132.0,6
19866,735,20,10,81,0.0,15,1962,7,Italian Grand Prix,beaufort,Dutch,2.0,0,Porsche,17.0,6,1,0.0,+5 Laps,129.0,10
19867,721,19,9,75,0.0,15,1963,3,Dutch Grand Prix,beaufort,Dutch,1.0,0,Porsche,1.0,7,0,0.0,+5 Laps,129.0,10
19868,770,18,10,45,0.0,15,1958,6,French Grand Prix,ruttman,American,0.0,0,Maserati,6.0,5,0,0.0,+5 Laps,128.0,8
19869,775,17,12,48,0.0,15,1958,11,Moroccan Grand Prix,gerini,Italian,0.0,0,Maserati,6.0,5,0,0.0,+5 Laps,130.0,5
19870,765,9,8,75,0.0,15,1958,1,Argentine Grand Prix,godia,Spanish,0.0,0,Maserati,3.0,3,0,0.0,+5 Laps,137.0,1
19871,775,21,13,48,0.0,15,1958,11,Moroccan Grand Prix,mclaren,New Zealander,0.0,0,Cooper,31.0,3,2,0.0,+5 Laps,121.0,8
19872,775,23,14,48,0.0,15,1958,11,Moroccan Grand Prix,la_caze,French,0.0,0,Cooper,31.0,3,2,0.0,+5 Laps,142.0,9
19873,775,25,15,48,0.0,15,1958,11,Moroccan Grand Prix,guelfi,French,0.0,0,Cooper,31.0,3,2,0.0,+5 Laps,140.0,10
19874,755,18,10,70,0.0,15,1960,10,United States Grand Prix,daigh,American,0.0,0,Scarab,0.0,9,0,0.0,+5 Laps,137.0,8
19875,752,18,13,72,0.0,15,1960,7,British Grand Prix,naylor,British,0.0,0,JBW,0.0,9,0,0.0,+5 Laps,137.0,5
19876,760,16,10,70,0.0,15,1959,5,British Grand Prix,bristow,British,0.0,0,Cooper-Borgward,0.0,8,0,0.0,+5 Laps,122.0,6
19877,243,9,18,53,0.0,69,1995,4,Spanish Grand Prix,hakkinen,Finnish,5.0,0,McLaren,6.0,4,0,9.0,Fuel system,27.0,-9
19878,420,9,18,27,0.0,69,1985,1,Brazilian Grand Prix,lauda,Austrian,0.0,0,McLaren,9.0,1,1,0.0,Fuel system,36.0,-9
19879,160,5,17,45,0.0,69,2000,3,San Marino Grand Prix,ralf_schumacher,German,6.0,0,Williams,7.0,5,0,5.0,Fuel system,25.0,-12
19880,442,15,21,32,0.0,69,1984,7,Canadian Grand Prix,keke_rosberg,Finnish,11.5,0,Williams,11.5,5,0,0.0,Fuel system,36.0,-6
19881,577,11,19,24,0.0,69,1975,2,Brazilian Grand Prix,merzario,Italian,0.0,0,Williams,0.0,12,0,0.0,Fuel system,32.0,-8
19882,476,1,14,50,0.0,69,1982,10,British Grand Prix,keke_rosberg,Finnish,21.0,0,Williams,34.0,4,0,0.0,Fuel system,34.0,-13
19883,513,13,16,33,0.0,69,1979,2,Brazilian Grand Prix,jones,Australian,0.0,0,Williams,0.0,9,0,0.0,Fuel system,32.0,-3
19884,527,14,20,36,0.0,69,1978,1,Argentine Grand Prix,jones,Australian,0.0,0,Williams,0.0,12,0,0.0,Fuel system,31.0,-6
19885,537,6,15,31,0.0,69,1978,11,German Grand Prix,jones,Australian,5.0,0,Williams,5.0,11,0,0.0,Fuel system,32.0,-9
19886,113,9,14,60,0.0,69,2003,6,Austrian Grand Prix,fisichella,Italian,10.0,1,Jordan,11.0,5,1,9.0,Fuel system,30.0,-5
19887,275,12,10,70,0.0,69,1993,3,European Grand Prix,barrichello,Brazilian,0.0,0,Jordan,0.0,11,0,0.0,Fuel system,21.0,2
19888,306,10,13,63,0.0,69,1991,2,Brazilian Grand Prix,gachot,Belgian,0.0,0,Jordan,0.0,11,0,0.0,Fuel system,28.0,-3
